"sample.id","site.id","other.ids","total.num.samples","tag.num","species","species.notes","date","notes","latitude","longitude","datum","state","location","altitude","geology","soil","aspect","collector","abundance","buds","flowers","fruit","photos","associated.species","sp.short","ser.short","series"
"FDK01","FDK01","MEL2375684A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.32987,145.70606,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FDK10","FDK10","MEL2375685A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.33119,145.70688,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FDK20","FDK20","MEL2375686A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.33002,145.70534,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FHH02","FHH02","",1,NA,"microcarpa","Eucalyptus microcarpa","2013-12-04","Voucher with Rebecca Jordan",-36.80271,144.00268,"","VIC","Marong (private property)",NA,"","","","R.Jordan","","","","","",";;;;;;;;","mic","bux","buxeales"
"J388c","J388","",10,74,"albens","Eucalyptus albens","2016-01-29","",-36.26528,146.15425,"","VIC","Warrangatta",268,"Granite","gravel-sand","","J.Janes","Common","","","Present","J388","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","alb","bux","buxeales"
"J388d","J388","",10,74,"albens","Eucalyptus albens","2016-01-29","",-36.26528,146.15425,"","VIC","Warrangatta",268,"Granite","gravel-sand","","J.Janes","Common","","","Present","J388","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","alb","bux","buxeales"
"J388e","J388","",10,74,"albens","Eucalyptus albens","2016-01-29","",-36.26528,146.15425,"","VIC","Warrangatta",268,"Granite","gravel-sand","","J.Janes","Common","","","Present","J388","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","alb","bux","buxeales"
"J388f","J388","",10,74,"albens","Eucalyptus albens","2016-01-29","",-36.26528,146.15425,"","VIC","Warrangatta",268,"Granite","gravel-sand","","J.Janes","Common","","","Present","J388","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","alb","bux","buxeales"
"J388g","J388","",10,74,"albens","Eucalyptus albens","2016-01-29","",-36.26528,146.15425,"","VIC","Warrangatta",268,"Granite","gravel-sand","","J.Janes","Common","","","Present","J388","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","alb","bux","buxeales"
"J388h","J388","",10,74,"albens","Eucalyptus albens","2016-01-29","",-36.26528,146.15425,"","VIC","Warrangatta",268,"Granite","gravel-sand","","J.Janes","Common","","","Present","J388","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","alb","bux","buxeales"
"J389a","J389","",5,75,"polyanthemos","Eucalyptus polyanthemos","2016-01-29","",-36.60631,145.92644,"","VIC","Reef Road State Park",205,"Sandstone","clay-loam","S","J.Janes","Common","Present","","Present","J389","Acacia melanoxylon;Eucalyptus albens;Fabaceae;;;;;;","poly","hetero","heterophloiae"
"J389b","J389","",5,75,"polyanthemos","Eucalyptus polyanthemos","2016-01-29","",-36.60631,145.92644,"","VIC","Reef Road State Park",205,"Sandstone","clay-loam","S","J.Janes","Common","Present","","Present","J389","Acacia melanoxylon;Eucalyptus albens;Fabaceae;;;;;;","poly","hetero","heterophloiae"
"J389c","J389","",5,75,"polyanthemos","Eucalyptus polyanthemos","2016-01-29","",-36.60631,145.92644,"","VIC","Reef Road State Park",205,"Sandstone","clay-loam","S","J.Janes","Common","Present","","Present","J389","Acacia melanoxylon;Eucalyptus albens;Fabaceae;;;;;;","poly","hetero","heterophloiae"
"J390a","J390","",10,76,"albens","Eucalyptus albens","2016-01-29","",-36.5877,145.96066,"","VIC","Reef Road State Park",187,"Sandstone","clay-loam","","J.Janes","Rare","Present","","Present","J390","Eucalyptus microcarpa;Eucalyptus polyanthemos;Eucalyptus tricarpa;;;;;;","alb","bux","buxeales"
"J390b","J390","",10,76,"albens","Eucalyptus albens","2016-01-29","",-36.5877,145.96066,"","VIC","Reef Road State Park",187,"Sandstone","clay-loam","","J.Janes","Rare","Present","","Present","J390","Eucalyptus microcarpa;Eucalyptus polyanthemos;Eucalyptus tricarpa;;;;;;","alb","bux","buxeales"
"J390c","J390","",10,76,"albens","Eucalyptus albens","2016-01-29","",-36.5877,145.96066,"","VIC","Reef Road State Park",187,"Sandstone","clay-loam","","J.Janes","Rare","Present","","Present","J390","Eucalyptus microcarpa;Eucalyptus polyanthemos;Eucalyptus tricarpa;;;;;;","alb","bux","buxeales"
"J390d","J390","",10,76,"albens","Eucalyptus albens","2016-01-29","",-36.5877,145.96066,"","VIC","Reef Road State Park",187,"Sandstone","clay-loam","","J.Janes","Rare","Present","","Present","J390","Eucalyptus microcarpa;Eucalyptus polyanthemos;Eucalyptus tricarpa;;;;;;","alb","bux","buxeales"
"J390e","J390","",10,76,"albens","Eucalyptus albens","2016-01-29","",-36.5877,145.96066,"","VIC","Reef Road State Park",187,"Sandstone","clay-loam","","J.Janes","Rare","Present","","Present","J390","Eucalyptus microcarpa;Eucalyptus polyanthemos;Eucalyptus tricarpa;;;;;;","alb","bux","buxeales"
"J390f","J390","",10,76,"albens","Eucalyptus albens","2016-01-29","",-36.5877,145.96066,"","VIC","Reef Road State Park",187,"Sandstone","clay-loam","","J.Janes","Rare","Present","","Present","J390","Eucalyptus microcarpa;Eucalyptus polyanthemos;Eucalyptus tricarpa;;;;;;","alb","bux","buxeales"
"J390g","J390","",10,76,"albens","Eucalyptus albens","2016-01-29","",-36.5877,145.96066,"","VIC","Reef Road State Park",187,"Sandstone","clay-loam","","J.Janes","Rare","Present","","Present","J390","Eucalyptus microcarpa;Eucalyptus polyanthemos;Eucalyptus tricarpa;;;;;;","alb","bux","buxeales"
"J390h","J390","",10,76,"albens","Eucalyptus albens","2016-01-29","",-36.5877,145.96066,"","VIC","Reef Road State Park",187,"Sandstone","clay-loam","","J.Janes","Rare","Present","","Present","J390","Eucalyptus microcarpa;Eucalyptus polyanthemos;Eucalyptus tricarpa;;;;;;","alb","bux","buxeales"
"J391a","J391","",5,77,"melliodora","Eucalyptus melliodora (?)","30/1/016","",-37.21685,145.73489,"","VIC","Alexandra",215,"Granite","rock-loam","E","J.Janes","Common","","","Present","J391","Hypochaeris sp;Phalaris sp;;;;;;;","mel","mellio","melliodorae"
"J391b","J391","",5,77,"melliodora","Eucalyptus melliodora (?)","30/1/016","",-37.21685,145.73489,"","VIC","Alexandra",215,"Granite","rock-loam","E","J.Janes","Common","","","Present","J391","Hypochaeris sp;Phalaris sp;;;;;;;","mel","mellio","melliodorae"
"J391c","J391","",5,77,"melliodora","Eucalyptus melliodora (?)","30/1/016","",-37.21685,145.73489,"","VIC","Alexandra",215,"Granite","rock-loam","E","J.Janes","Common","","","Present","J391","Hypochaeris sp;Phalaris sp;;;;;;;","mel","mellio","melliodorae"
"J392","J392","",1,78,"tricarpa","Eucalyptus tricarpa","2016-01-30","",-37.00641,145.00121,"","VIC","Puckapanyl",214,"","","","J.Janes","Common","","","Present","J392","Eucalyptus tricarpa;;;;;;;;","tri","mellio","melliodorae"
"J393a","J393","",10,79,"albens","Eucalyptus albens","2016-01-30","",-36.93458,144.74492,"","VIC","Heathcote",258,"Granite","sand-clay","E","J.Janes","Common","Present","","Present","J393","Roadside;;;;;;;;","alb","bux","buxeales"
"J393b","J393","",10,79,"albens","Eucalyptus albens","2016-01-30","",-36.93458,144.74492,"","VIC","Heathcote",258,"Granite","sand-clay","E","J.Janes","Common","Present","","Present","J393","Roadside;;;;;;;;","alb","bux","buxeales"
"J393c","J393","",10,79,"albens","Eucalyptus albens","2016-01-30","",-36.93458,144.74492,"","VIC","Heathcote",258,"Granite","sand-clay","E","J.Janes","Common","Present","","Present","J393","Roadside;;;;;;;;","alb","bux","buxeales"
"J393d","J393","",10,79,"albens","Eucalyptus albens","2016-01-30","",-36.93458,144.74492,"","VIC","Heathcote",258,"Granite","sand-clay","E","J.Janes","Common","Present","","Present","J393","Roadside;;;;;;;;","alb","bux","buxeales"
"J393e","J393","",10,79,"albens","Eucalyptus albens","2016-01-30","",-36.93458,144.74492,"","VIC","Heathcote",258,"Granite","sand-clay","E","J.Janes","Common","Present","","Present","J393","Roadside;;;;;;;;","alb","bux","buxeales"
"J393f","J393","",10,79,"albens","Eucalyptus albens","2016-01-30","",-36.93458,144.74492,"","VIC","Heathcote",258,"Granite","sand-clay","E","J.Janes","Common","Present","","Present","J393","Roadside;;;;;;;;","alb","bux","buxeales"
"J393g","J393","",10,79,"albens","Eucalyptus albens","2016-01-30","",-36.93458,144.74492,"","VIC","Heathcote",258,"Granite","sand-clay","E","J.Janes","Common","Present","","Present","J393","Roadside;;;;;;;;","alb","bux","buxeales"
"J393h","J393","",10,79,"albens","Eucalyptus albens","2016-01-30","",-36.93458,144.74492,"","VIC","Heathcote",258,"Granite","sand-clay","E","J.Janes","Common","Present","","Present","J393","Roadside;;;;;;;;","alb","bux","buxeales"
"J394a","J394","",10,80,"albens","Eucalyptus albens (?)","2016-01-30","",-36.84715,144.52614,"","VIC","Lake Eppalock",205,"Granite","gravel-clay","W","J.Janes","Rare","Present","","Present","J394","Vulpia bromoides;Sonchus sp;;;;;;;","alb","bux","buxeales"
"J394b","J394","",10,80,"albens","Eucalyptus albens (?)","2016-01-30","",-36.84715,144.52614,"","VIC","Lake Eppalock",205,"Granite","gravel-clay","W","J.Janes","Rare","Present","","Present","J394","Vulpia bromoides;Sonchus sp;;;;;;;","alb","bux","buxeales"
"J394c","J394","",10,80,"albens","Eucalyptus albens (?)","2016-01-30","",-36.84715,144.52614,"","VIC","Lake Eppalock",205,"Granite","gravel-clay","W","J.Janes","Rare","Present","","Present","J394","Vulpia bromoides;Sonchus sp;;;;;;;","alb","bux","buxeales"
"J394d","J394","",10,80,"albens","Eucalyptus albens (?)","2016-01-30","",-36.84715,144.52614,"","VIC","Lake Eppalock",205,"Granite","gravel-clay","W","J.Janes","Rare","Present","","Present","J394","Vulpia bromoides;Sonchus sp;;;;;;;","alb","bux","buxeales"
"J394e","J394","",10,80,"albens","Eucalyptus albens (?)","2016-01-30","",-36.84715,144.52614,"","VIC","Lake Eppalock",205,"Granite","gravel-clay","W","J.Janes","Rare","Present","","Present","J394","Vulpia bromoides;Sonchus sp;;;;;;;","alb","bux","buxeales"
"J394f","J394","",10,80,"albens","Eucalyptus albens (?)","2016-01-30","",-36.84715,144.52614,"","VIC","Lake Eppalock",205,"Granite","gravel-clay","W","J.Janes","Rare","Present","","Present","J394","Vulpia bromoides;Sonchus sp;;;;;;;","alb","bux","buxeales"
"J394g","J394","",10,80,"albens","Eucalyptus albens (?)","2016-01-30","",-36.84715,144.52614,"","VIC","Lake Eppalock",205,"Granite","gravel-clay","W","J.Janes","Rare","Present","","Present","J394","Vulpia bromoides;Sonchus sp;;;;;;;","alb","bux","buxeales"
"J394h","J394","",10,80,"albens","Eucalyptus albens (?)","2016-01-30","",-36.84715,144.52614,"","VIC","Lake Eppalock",205,"Granite","gravel-clay","W","J.Janes","Rare","Present","","Present","J394","Vulpia bromoides;Sonchus sp;;;;;;;","alb","bux","buxeales"
"J395","J395","",1,81,"albensXmicrocarpa","Hybrid albens x microcarpa","2016-01-31","",-36.76884,144.07336,"","VIC","Powers Rd, Woodstock on Loddon",204,"Granite","","","J.Janes","Common","Present","","Present","J395","Roadside;;;;;;;;","albXmic","bux","buxeales"
"J396","J396","",1,82,"odorata","Eucalyptus odorata (?)","2016-01-31","",-36.81995,143.2767,"","VIC","Teddington Rd, Stuart Mill",293,"","","","J.Janes","Rare","","","Present","J396","Roadside;;;;;;;;","odo","bux","buxeales"
"J397a","J397","",5,83,"leucoxylon","Eucalyptus leucoxylon","2016-02-01","",-37.28408,141.18732,"","VIC","Dergholm State Park",118,"Sandstone","sand","","J.Janes","Common","Present","","Present","J397","Pteridium esculentum;Acacia sp;;;;;;;","leuc","mellio","melliodorae"
"J397b","J397","",5,83,"leucoxylon","Eucalyptus leucoxylon","2016-02-01","",-37.28408,141.18732,"","VIC","Dergholm State Park",118,"Sandstone","sand","","J.Janes","Common","Present","","Present","J397","Pteridium esculentum;Acacia sp;;;;;;;","leuc","mellio","melliodorae"
"J397c","J397","",5,83,"leucoxylon","Eucalyptus leucoxylon","2016-02-01","",-37.28408,141.18732,"","VIC","Dergholm State Park",118,"Sandstone","sand","","J.Janes","Common","Present","","Present","J397","Pteridium esculentum;Acacia sp;;;;;;;","leuc","mellio","melliodorae"
"J398a","J398","",5,84,"leucoxylon","Eucalyptus leucoxylon","2016-02-02","",-37.22194,142.04807,"","VIC","Cherrypool, Rockland Reservoir",225,"Sandstone","sand-loam","NE","J.Janes","Common","Present","","Present","J398","Acacia sp;Austrodanthonia sp;;;;;;;","leuc","mellio","melliodorae"
"J398b","J398","",5,84,"leucoxylon","Eucalyptus leucoxylon","2016-02-02","",-37.22194,142.04807,"","VIC","Cherrypool, Rockland Reservoir",225,"Sandstone","sand-loam","NE","J.Janes","Common","Present","","Present","J398","Acacia sp;Austrodanthonia sp;;;;;;;","leuc","mellio","melliodorae"
"J398c","J398","",5,84,"leucoxylon","Eucalyptus leucoxylon","2016-02-02","",-37.22194,142.04807,"","VIC","Cherrypool, Rockland Reservoir",225,"Sandstone","sand-loam","NE","J.Janes","Common","Present","","Present","J398","Acacia sp;Austrodanthonia sp;;;;;;;","leuc","mellio","melliodorae"
"J399a","J399","",5,85,"leucoxylon","Eucalyptus leucoxylon","2016-01-03","",-37.1632,144.08661,"","VIC","Castlemaine",259,"Sandstone","sand-clay","N","J.Janes","Common","Present","","Present","J399","Acacia sp;Austrodanthonia sp;Briza minor;Mistletoe;;;;;","leuc","mellio","melliodorae"
"J399b","J399","",5,85,"leucoxylon","Eucalyptus leucoxylon","2016-01-03","",-37.1632,144.08661,"","VIC","Castlemaine",259,"Sandstone","sand-clay","N","J.Janes","Common","Present","","Present","J399","Acacia sp;Austrodanthonia sp;Briza minor;Mistletoe;;;;;","leuc","mellio","melliodorae"
"J399c","J399","",5,85,"leucoxylon","Eucalyptus leucoxylon","2016-01-03","",-37.1632,144.08661,"","VIC","Castlemaine",259,"Sandstone","sand-clay","N","J.Janes","Common","Present","","Present","J399","Acacia sp;Austrodanthonia sp;Briza minor;Mistletoe;;;;;","leuc","mellio","melliodorae"
"J400a","J400","",5,86,"moluccana","Eucalyptus moluccana","2016-04-05","",-30.44375,151.25961,"","NSW","Torreyburn Rd, Yarrowyck",799,"granite","rocky-loam","","J.Janes","Common","Present","","Present","J400","Angophora;Brachychrysum;;;;;;;","mol","bux","buxeales"
"J400b","J400","",5,86,"moluccana","Eucalyptus moluccana","2016-04-05","",-30.44375,151.25961,"","NSW","Torreyburn Rd, Yarrowyck",799,"granite","rocky-loam","","J.Janes","Common","Present","","Present","J400","Angophora;Brachychrysum;;;;;;;","mol","bux","buxeales"
"J400c","J400","",5,86,"moluccana","Eucalyptus moluccana","2016-04-05","",-30.44375,151.25961,"","NSW","Torreyburn Rd, Yarrowyck",799,"granite","rocky-loam","","J.Janes","Common","Present","","Present","J400","Angophora;Brachychrysum;;;;;;;","mol","bux","buxeales"
"J401a","J401","",10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.44023,151.25069,"","NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam","","J.Janes","Common","Present","","","J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;","sider","mellio","melliodorae"
"J401b","J401","",10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.44023,151.25069,"","NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam","","J.Janes","Common","Present","","","J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;","sider","mellio","melliodorae"
"J401c","J401","",10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.44023,151.25069,"","NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam","","J.Janes","Common","Present","","","J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;","sider","mellio","melliodorae"
"J401d","J401","",10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.44023,151.25069,"","NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam","","J.Janes","Common","Present","","","J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;","sider","mellio","melliodorae"
"J401e","J401","",10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.44023,151.25069,"","NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam","","J.Janes","Common","Present","","","J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;","sider","mellio","melliodorae"
"J401f","J401","",10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.44023,151.25069,"","NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam","","J.Janes","Common","Present","","","J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;","sider","mellio","melliodorae"
"J401g","J401","",10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.44023,151.25069,"","NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam","","J.Janes","Common","Present","","","J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;","sider","mellio","melliodorae"
"J401h","J401","",10,87,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.44023,151.25069,"","NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam","","J.Janes","Common","Present","","","J401","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;","sider","mellio","melliodorae"
"J401F","J401","",NA,88,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.44089,151.25194,"","NSW","Torreyburn Rd, Yarrowyck",747,"granite","rocky-loam","","J.Janes","Common","","","Present","J401F","Eucalyptus moluccana;Dodonea;Bursaria spinosa;Lepidosperma;;;;;","sider","mellio","melliodorae"
"J402a","J402","",5,89,"caleyi","Eucalyptus caleyi","2016-04-05","",-30.04322,150.94122,"","NSW","Bundarra Rd, Copeton",739,"granite","sand-loam","","J.Janes","Rare","Present","Present","Present","J402","Callitris columellaris;Themeda;Angophora;;;;;;","cal","rhodox","rhodoxylon"
"J402b","J402","",5,89,"caleyi","Eucalyptus caleyi","2016-04-05","",-30.04322,150.94122,"","NSW","Bundarra Rd, Copeton",739,"granite","sand-loam","","J.Janes","Rare","Present","Present","Present","J402","Callitris columellaris;Themeda;Angophora;;;;;;","cal","rhodox","rhodoxylon"
"J402c","J402","",5,89,"caleyi","Eucalyptus caleyi","2016-04-05","",-30.04322,150.94122,"","NSW","Bundarra Rd, Copeton",739,"granite","sand-loam","","J.Janes","Rare","Present","Present","Present","J402","Callitris columellaris;Themeda;Angophora;;;;;;","cal","rhodox","rhodoxylon"
"J403a","J403","",5,90,"caleyi","Eucalyptus caleyi","2016-04-05","",-29.92441,150.93559,"","NSW","Copeton Dam Rd",626,"granite","sand","","J.Janes","Rare","Present","","Present","J403","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;","cal","rhodox","rhodoxylon"
"J403b","J403","",5,90,"caleyi","Eucalyptus caleyi","2016-04-05","",-29.92441,150.93559,"","NSW","Copeton Dam Rd",626,"granite","sand","","J.Janes","Rare","Present","","Present","J403","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;","cal","rhodox","rhodoxylon"
"J403c","J403","",5,90,"caleyi","Eucalyptus caleyi","2016-04-05","",-29.92441,150.93559,"","NSW","Copeton Dam Rd",626,"granite","sand","","J.Janes","Rare","Present","","Present","J403","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;","cal","rhodox","rhodoxylon"
"J404a","J404","",5,91,"caleyi","Eucalyptus caleyi","2016-04-05","",-29.98952,150.85857,"","NSW","Copeton Dam Rd",619,"granite","sand","","J.Janes","Rare","Present","","Present","J404","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;","cal","rhodox","rhodoxylon"
"J404b","J404","",5,91,"caleyi","Eucalyptus caleyi","2016-04-05","",-29.98952,150.85857,"","NSW","Copeton Dam Rd",619,"granite","sand","","J.Janes","Rare","Present","","Present","J404","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;","cal","rhodox","rhodoxylon"
"J404c","J404","",5,91,"caleyi","Eucalyptus caleyi","2016-04-05","",-29.98952,150.85857,"","NSW","Copeton Dam Rd",619,"granite","sand","","J.Janes","Rare","Present","","Present","J404","Callitris columellaris;Callitris monticola;Dianella;Austrostipa;;;;;","cal","rhodox","rhodoxylon"
"J405a","J405","",10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.22862,151.23865,"","NSW","Baldersleigh Rd",741,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J405","Eucalyptus melliodora;;;;;;;;","sider","mellio","melliodorae"
"J405b","J405","",10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.22862,151.23865,"","NSW","Baldersleigh Rd",741,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J405","Eucalyptus melliodora;;;;;;;;","sider","mellio","melliodorae"
"J405c","J405","",10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.22862,151.23865,"","NSW","Baldersleigh Rd",741,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J405","Eucalyptus melliodora;;;;;;;;","sider","mellio","melliodorae"
"J405d","J405","",10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.22862,151.23865,"","NSW","Baldersleigh Rd",741,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J405","Eucalyptus melliodora;;;;;;;;","sider","mellio","melliodorae"
"J405e","J405","",10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.22862,151.23865,"","NSW","Baldersleigh Rd",741,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J405","Eucalyptus melliodora;;;;;;;;","sider","mellio","melliodorae"
"J405f","J405","",10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.22862,151.23865,"","NSW","Baldersleigh Rd",741,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J405","Eucalyptus melliodora;;;;;;;;","sider","mellio","melliodorae"
"J405g","J405","",10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.22862,151.23865,"","NSW","Baldersleigh Rd",741,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J405","Eucalyptus melliodora;;;;;;;;","sider","mellio","melliodorae"
"J405h","J405","",10,92,"sideroxylon","Eucalyptus sideroxylon","2016-04-05","",-30.22862,151.23865,"","NSW","Baldersleigh Rd",741,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J405","Eucalyptus melliodora;;;;;;;;","sider","mellio","melliodorae"
"J406a","J406","",10,93,"albens","Eucalyptus albens","2016-04-05","",-30.23707,151.252,"","NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J406",";;;;;;;;","alb","bux","buxeales"
"J406b","J406","",10,93,"albens","Eucalyptus albens","2016-04-05","",-30.23707,151.252,"","NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J406",";;;;;;;;","alb","bux","buxeales"
"J406c","J406","",10,93,"albens","Eucalyptus albens","2016-04-05","",-30.23707,151.252,"","NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J406",";;;;;;;;","alb","bux","buxeales"
"J406d","J406","",10,93,"albens","Eucalyptus albens","2016-04-05","",-30.23707,151.252,"","NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J406",";;;;;;;;","alb","bux","buxeales"
"J406e","J406","",10,93,"albens","Eucalyptus albens","2016-04-05","",-30.23707,151.252,"","NSW","Baldersleigh Rd, The Basin",775,"granite","gravel-sand","","J.Janes","Common","Present","","Present","J406",";;;;;;;;","alb","bux","buxeales"
